Premises,"Rūpnīcas Street 2 - 1, Ugāle, Ugāle parish, Ventspils county",21/05/2025,36.2,36.2,0,,"2,000",55,,-,Commercial premises,,1/1
Premises,"Gertrudes Street 65 - 1N, Riga",16/05/2025,204.7,204.7,0,,"370,000","1,808",,-,Commercial premises,,1/1
Premises,"Elizabetes Street 12 - 1, Riga",16/05/2025,85.6,85.6,0,,"198,000","2,313",,-,Commercial premises,,1/1
Premises,"Gertrudes Street 37, Riga",14/05/2025,29.9,29.9,0,,"26,622",890,,-,Commercial premises,,1/1
Premises,"Dzhokhar Dudayev gatve 11, Riga",14/05/2025,12.5,12.5,0,,"10,000",800,,-,Commercial premises,,1/1
Premises,"Pärnavas Street 58, Riga",12/05/2025,44.4,44.4,0,,"16,000",360,,-,Commercial premises,,1/1
Premises,"Vienības Street 61 - 3, Kraslava, Kraslava district.",12/05/2025,59.4,59.4,0,,"12,600",212,,-,Commercial premises,,1/1
Premises,"Krišjāņa Valdemāra Street 159 - 1, Riga",09/05/2025,3.8,33.9,0,,"2,400",637,,-,Commercial premises,,1/9
Premises,"Krišjāņa Barona Street 95A - 19, Riga",05/05/2025,32.4,32.4,0,,"46,000","1,420",,-,Commercial premises,,1/1
Premises,"Ernesta Birznieka-Upīša Street 10 - 24, Riga",30/04/2025,95.6,95.6,0,,"114,720","1,200",,-,Commercial premises,,1/1
Premises,"Matisa Street 15 - 1C, Riga",29/04/2025,83.4,83.4,0,,"10,000",120,,-,Commercial premises,,1/1
Premises,"Krišjāņa Valdemāra Street 159 - 1, Riga",29/04/2025,3.8,33.9,0,,"3,600",955,,-,Commercial premises,,1/9
Premises,"Krišjāņa Barona Street 24/26 - 74, Riga",28/04/2025,126.5,126.5,0,,"530,000",4 190,,-,Commercial premises,,1/1
Premises,"Spīdola Street 3 - 53, Aizkraukle, Aizkraukle district.",23/04/2025,28.6,28.6,0,,"10,000",350,,-,Commercial premises,,1/1
Premises,"Nometnu Street 4, Jurmala",22/04/2025,35.6,35.6,0,,"7,000",197,,-,Commercial premises,,1/1
Premises,"Liberation Avenue 121, Rezekne",16/04/2025,143.8,143.8,0,,"55,000",382,,-,Commercial premises,,1/1
Premises,"Pils Street 31 - 701, Ventspils",16/04/2025,274.7,274.7,0,,"45,000",164,,-,Commercial premises,,1/1
Premises,"Tālavijas Street 15 - 4, Ludza, Ludza district.",15/04/2025,21.6,21.6,0,,"3,000",139,,-,Commercial premises,,1/1
Premises,"Tālavijas Street 15 - 2, Ludza, Ludzas district.",15/04/2025,29.9,29.9,0,,"6,000",201,,-,Commercial premises,,1/1
Premises,"Krišjāņa Valdemāra Street 159 - 1, Riga",14/04/2025,11.3,33.9,0,,"4,000",354,,-,Commercial premises,,1/3
Premises,"Ilūkstes Street 54 k-4 - 75, Riga",14/04/2025,51.0,51.0,0,,"2,000",39,,-,Commercial premises,,1/1
Premises,"18th November Street 17 - 25, Daugavpils",11/04/2025,36.1,36.1,0,,"15,000",416,,-,Commercial premises,,1/1
Premises,"Melidas Street 2, Riga",09/04/2025,240.4,240.4,0,,"1,000",4,,-,Commercial premises,,1/1
Premises,"Blaumana Street 31, Riga",08/04/2025,248.7,248.7,0,,"150,000",603,,-,Commercial premises,,1/1
Premises,"Grivas Street 25 - 1C, Riga",08/04/2025,226.9,226.9,0,,"32,300",142,,-,Commercial premises,,1/1
Premises,"Aleksandra Caka Street 44, Riga",07/04/2025,328.2,656.4,0,,"90,000",274,764.66,-,Commercial premises,,1/2
Premises,"Tilta Street 3 - 13, Riga",07/04/2025,171.5,171.5,0,,"80,000",466,,-,Commercial premises,,1/1
Premises,"Lugazu Street 2A - 69, Riga",03/04/2025,71.7,71.7,0,,"70,500",983,,-,Commercial premises,,1/1
Premises,"Brivibas Street 64 - 9, Balvi, Balvi district.",01/04/2025,43.6,43.6,0,,"12,000",275,,-,Commercial premises,,1/1
Premises,"Farmers - 2, Dzerbene, Dzerbene parish, Cesis county.",01/04/2025,90.7,90.7,0,,"18,700",206,,-,Commercial premises,,1/1
Premises,"Liberation Avenue 78, Rezekne",31/03/2025,248.4,248.4,0,,"151,922",612,,-,Commercial premises,,1/1
Premises,"Academician Graftio Street 23 - 1A, Daugavpils",31/03/2025,13.6,13.6,0,,"1,000",74,,-,Commercial premises,,1/1
Premises,"Ulbrokas Street 14, Riga",27/03/2025,159.5,159.5,0,,"24,500",154,,-,Commercial premises,,1/1
Premises,"Rigas Street 65 - 5, Baldone, Kekavas district.",26/03/2025,102.3,102.3,0,,"45,000",440,,-,Commercial premises,,1/1
Premises,"Smilsu Street 94 - 1A, Daugavpils",26/03/2025,83.3,83.3,0,,"20,000",240,,-,Commercial premises,,1/1
Premises,"Miera Street 87 - 4N, Riga",24/03/2025,36.5,36.5,0,,"20,000",548,,-,Commercial premises,,1/1
Premises,"Tinuzu Street 16 - 34, Riga",21/03/2025,63.9,63.9,0,,"25,000",391,,-,Commercial premises,,1/1
Premises,"Latgales Street 250 k-1, Riga",21/03/2025,886.8,886.8,0,,"310,000",350,,-,Commercial premises,,1/1
Premises,"Gertrudes Street 37, Riga",19/03/2025,154.3,154.3,0,,"195,000","1,264",,-,Commercial premises,,1/1
Premises,"Krišjāņa Valdemāra Street 20, Riga",13/03/2025,96.0,96.0,0,,"60,000",625,,-,Commercial premises,,1/1
Premises,"Latgales Street 385, Riga",13/03/2025,43.6,43.6,0,,"5,000",115,,-,Commercial premises,,1/1
Premises,"Mazā Zemturu Street 14, Mārupe, Mārupe district.",12/03/2025,52.6,52.6,0,,"126,516","2,405",,-,Commercial premises,,1/1
Premises,"Butlerova Street 6 - 1A, Daugavpils",11/03/2025,121.1,121.1,0,,"29,500",244,,-,Commercial premises,,1/1
Premises,"Liberation Avenue 119 - 15A, Rezekne",11/03/2025,82.8,318.2,0,,"81,000",978,1022.60,-,Commercial premises,,8181/31430
Premises,"430 Brivibas Street, Riga",10/03/2025,118.5,118.5,0,,"110,000",928,,-,Commercial premises,,1/1
Premises,"Lāčplēša Street 9 - 78, Aizkraukle, Aizkraukle district.",06/03/2025,52.6,52.6,0,,"15,000",285,,-,Commercial premises,,1/1
Premises,"Bruņinieku Street 42 - 27, Riga",25/02/2025,30.7,30.7,0,,"35,000",1 140,,-,Commercial premises,,1/1
Premises,"Pärnavas Street 33, Riga",17/02/2025,265.9,265.9,0,,"65,000",244,301.71,-,Commercial premises,,1/1
Premises,"Pasta iela 5 - 600, Bauska, Bauskas nov.",15/02/2025,120.2,120.2,0,,13 608,113,,-,Tirdzniecības telpas,,1/1
Telpas,"Cēsu iela 21 - 13, Rīga",08/02/2025,222.6,222.6,0,,258 000,1 159,,-,Tirdzniecības telpas,,1/1
Telpas,"Aldaru iela 21 - 1N, Liepāja",06/02/2025,92.6,92.6,0,,20 000,216,,-,Tirdzniecības telpas,,1/1
Telpas,"Aleksandra Čaka iela 45, Rīga",06/02/2025,117.4,117.4,0,,120 000,1 022,,-,Tirdzniecības telpas,,1/1
Telpas,"Bauskas iela 5 - 1, Eleja, Elejas pag., Jelgavas nov.",06/02/2025,74.2,74.2,0,,5 500,74,,-,Tirdzniecības telpas,,1/1
Telpas,"Kurbada iela 1 - 1, Rīga",06/02/2025,52.7,52.7,0,,33 500,636,,-,Tirdzniecības telpas,,1/1
Telpas,"Rīgas iela 18 - 603, Valmiera, Valmieras nov.",03/02/2025,250.2,250.2,0,,128 300,513,,-,Tirdzniecības telpas,,1/1
Telpas,"Brīvības iela 2 - 10, Dobele, Dobeles nov.",03/02/2025,91.7,91.7,0,,25 500,278,,-,Tirdzniecības telpas,,1/1
Telpas,"Firsa Sadovņikova iela 13 - 1, Rīga",30/01/2025,41.8,41.8,0,,25 000,598,,-,Tirdzniecības telpas,,1/1
Telpas,"Sergeja Eizenšteina iela 79 - 37, Rīga",29/01/2025,52.1,52.1,0,,44 500,854,,-,Tirdzniecības telpas,,1/1
Telpas,"Siena iela 12, Liepāja",27/01/2025,30.8,30.8,0,,20 000,649,,-,Tirdzniecības telpas,,1/1
Telpas,"Jelgavas iela 21 - 50A, Saldus, Saldus nov.",24/01/2025,69.9,69.9,0,,3 000,43,,-,Tirdzniecības telpas,,1/1
Telpas,"Blaumaņa iela 5 - 17, Rīga",23/01/2025,11.2,177.0,0,,10 000,892,,-,Tirdzniecības telpas,,19/300
Telpas,"Melnsila iela 23 - 42, Rīga",10/01/2025,119.6,119.6,0,,90 000,753,,-,Tirdzniecības telpas,,1/1
Telpas,"Dārzu iela 65 - 74A, Rēzekne",09/01/2025,9.7,9.7,0,,3 000,309,,-,Tirdzniecības telpas,,1/1
Telpas,"Nometņu iela 21, Rīga",09/01/2025,38.7,38.7,0,,36 000,930,,-,Tirdzniecības telpas,,1/1
Telpas,"Hospitāļa iela 2 - 12, Daugavpils",08/01/2025,91.5,91.5,0,,7 490,82,63.71,-,Tirdzniecības telpas,,1/1
Telpas,"Limbažu iela 7 - 51, Rīga",06/01/2025,21.7,43.3,0,,4 000,185,,-,Tirdzniecības telpas,,1/2
Telpas,"Tomsona iela 30 - 123, Rīga",27/12/2024,38.3,38.3,0,,20 000,522,,-,Tirdzniecības telpas,,1/1
Telpas,"Krišjāņa Barona iela 24/26 - 33, Rīga",27/12/2024,158.0,158.0,0,,632 000,4 000,,-,Tirdzniecības telpas,,1/1
Telpas,"Aleksandra Čaka iela 44, Rīga",23/12/2024,328.2,656.4,0,,90 000,274,764.66,-,Tirdzniecības telpas,,1/2
Telpas,"Kandavas iela 12 - 70, Rīga",19/12/2024,380.7,380.7,0,,70 000,184,,-,Tirdzniecības telpas,,1/1
Telpas,"Tallinas iela 37, Rīga",18/12/2024,121.3,121.3,0,,50 000,412,,-,Tirdzniecības telpas,,1/1
Telpas,"Matīsa iela 125, Rīga",18/12/2024,28.8,28.8,0,,25 242,876,,-,Tirdzniecības telpas,,1/1
Telpas,"Matīsa iela 125, Rīga",18/12/2024,92.8,92.8,0,,81 692,880,,-,Tirdzniecības telpas,,1/1
Telpas,"Matīsa iela 125, Rīga",18/12/2024,125.0,125.0,0,,109 691,878,,-,Tirdzniecības telpas,,1/1
Telpas,"Stabu iela 87 - 1, Rīga",17/12/2024,35.6,35.6,0,,40 940,1 150,,-,Tirdzniecības telpas,,1/1
Telpas,"Stabu iela 87 - 2, Rīga",17/12/2024,113.3,113.3,0,,130 295,1 150,,-,Tirdzniecības telpas,,1/1
Telpas,"Krišjāņa Barona iela 5 - 1C, Rīga",17/12/2024,35.2,35.2,0,,22 000,625,,-,Tirdzniecības telpas,,1/1
Telpas,"Ieriķu iela 15, Rīga",17/12/2024,904.0,904.0,0,,266 000,294,204.43,-,Tirdzniecības telpas,,1/1
Telpas,"Krišjāņa Barona iela 5 - 1D, Rīga",17/12/2024,132.1,132.1,0,,90 000,681,,-,Tirdzniecības telpas,,1/1
Telpas,"Ģertrūdes iela 19/21, Rīga",17/12/2024,68.5,68.5,0,,92 000,1 343,,-,Tirdzniecības telpas,,1/1
Telpas,"Rīgas iela 20 - 21, Saldus, Saldus nov.",16/12/2024,39.6,39.6,0,,50 000,1 263,,-,Tirdzniecības telpas,,1/1
Telpas,"Saules iela 38 - 10, Daugavpils",11/12/2024,31.3,31.3,0,,25 734,822,,-,Tirdzniecības telpas,,1/1
Telpas,"Cietokšņa iela 53 - 2, Daugavpils",06/12/2024,42.9,42.9,0,,8 000,186,,-,Tirdzniecības telpas,,1/1
Telpas,"Krišjāņa Valdemāra iela 83 - 19, Rīga",06/12/2024,44.9,44.9,0,,57 000,1 269,,-,Tirdzniecības telpas,,1/1
Telpas,"Dzirnavu iela 119 - 47A, Rīga",05/12/2024,48.8,48.8,0,,74 500,1 527,,-,Tirdzniecības telpas,,1/1
Telpas,"Hospitāļa iela 2 - 12, Daugavpils",05/12/2024,91.5,91.5,0,,7 000,77,59.54,-,Tirdzniecības telpas,,1/1
Telpas,"Madonas iela 21 - 85, Rīga",05/12/2024,50.1,50.1,0,,50 000,998,,-,Tirdzniecības telpas,,1/1
Telpas,"Jelgavas iela 1 - 1, Kuldīga, Kuldīgas nov.",02/12/2024,73.4,73.4,0,,70 000,954,,-,Tirdzniecības telpas,,1/1
Telpas,"Krišjāņa Valdemāra iela 53 - 29, Rīga",28/11/2024,123.9,123.9,0,,35 000,282,,-,Tirdzniecības telpas,,1/1
Telpas,"Svētes iela 27, Jelgava",28/11/2024,93.0,93.0,0,,25 000,269,,-,Tirdzniecības telpas,,1/1
Telpas,"Brīvības iela 152, Rīga",27/11/2024,90.5,90.5,0,,45 000,497,,-,Tirdzniecības telpas,,1/1
Telpas,"Kuldīgas iela 47 - 8, Ventspils",21/11/2024,47.9,47.9,0,,25 000,522,,-,Tirdzniecības telpas,,1/1
Telpas,"Tērbatas iela 38 - 2, Rīga",20/11/2024,71.3,71.3,0,,114 000,1 599,,-,Tirdzniecības telpas,,1/1
Telpas,"Antonijas iela 6A - 45, Rīga",20/11/2024,16.8,59.6,0,,2 394,143,,-,Tirdzniecības telpas,,42/149
Telpas,"Artilērijas iela 63, Rīga",19/11/2024,24.4,24.4,0,,8 000,328,,-,Tirdzniecības telpas,,1/1
Telpas,"Pērnavas iela 10, Rīga",14/11/2024,45.8,45.8,0,,27 000,590,,-,Tirdzniecības telpas,,1/1
Telpas,"Baložu iela 8 - 1A, Rīga",13/11/2024,47.7,47.7,0,,82 000,1 719,,-,Tirdzniecības telpas,,1/1
Telpas,"Alūksnes iela 5 - 1, Rīga",08/11/2024,70.5,70.5,0,,45 000,638,,-,Tirdzniecības telpas,,1/1
Telpas,"Klusā iela 7 - 1, Rīga",06/11/2024,73.6,73.6,0,,24 000,326,,-,Tirdzniecības telpas,,1/1
Telpas,"Liepājas iela 36, Rīga",31/10/2024,79.8,79.8,0,,30 000,376,,-,Tirdzniecības telpas,,1/1
Telpas,"Salnas - 13, Daugmale, Daugmales pag., Ķekavas nov.",31/10/2024,125.6,125.6,0,,5 000,40,,-,Tirdzniecības telpas,,1/1
Telpas,"Jaunceltnes iela 53 - 3, Aizkraukle, Aizkraukles nov.",29/10/2024,42.4,42.4,0,,4 600,108,,-,Tirdzniecības telpas,,1/1
Telpas,"Ģertrūdes iela 34 - 11, Rīga",25/10/2024,104.1,104.1,0,,195 000,1 873,,-,Tirdzniecības telpas,,1/1
Telpas,"Zeļļu iela 3 - 16, Rīga",25/10/2024,84.5,84.5,0,,80 000,947,,-,Tirdzniecības telpas,,1/1
Telpas,"Mirdzas Ķempes iela 10 - 16, Liepāja",24/10/2024,73.5,73.5,0,,35 000,476,,-,Tirdzniecības telpas,,1/1
Telpas,"Lielā iela 3 - 5, Valdemārpils, Talsu nov.",23/10/2024,82.3,82.3,0,,20 000,243,,-,Tirdzniecības telpas,,1/1
Telpas,"Lugažu iela 2A - 69, Rīga",22/10/2024,71.7,71.7,0,,65 700,916,,-,Tirdzniecības telpas,,1/1
Telpas,"Brīvības iela 160 - 1, Rīga",17/10/2024,106.3,106.3,0,,113 000,1 063,,-,Tirdzniecības telpas,,1/1
Telpas,"Rīgas iela 65 - 6, Baldone, Ķekavas nov.",17/10/2024,16.9,16.9,0,,5 000,296,,-,Tirdzniecības telpas,,1/1
Telpas,"Kauņas iela 7 - 7, Daugavpils",15/10/2024,33.0,33.0,0,,6 000,182,,-,Tirdzniecības telpas,,1/1
Telpas,"Cēsu iela 41 k-1 - 21, Rīga",15/10/2024,111.5,111.5,0,,100 000,897,,-,Tirdzniecības telpas,,1/1
Telpas,"Jelgavas iela 3 - 5N, Aizpute, Dienvidkurzemes nov.",15/10/2024,111.3,111.3,0,,2 500,22,,-,Tirdzniecības telpas,,1/1
Telpas,"Bruņinieku iela 52 - 28, Rīga",15/10/2024,119.7,119.7,0,,52 700,440,,-,Tirdzniecības telpas,,1/1
Telpas,"Elijas iela 20 - 12, Rīga",15/10/2024,83.5,83.5,0,,21 340,256,,-,Tirdzniecības telpas,,1/1
Telpas,"Stiebru iela 3 - 76, Rīga",15/10/2024,106.6,106.6,0,,17 000,159,,-,Tirdzniecības telpas,,1/1
Telpas,"Pasta iela 1 - 2N, Liepāja",09/10/2024,231.9,231.9,0,,97 000,418,,-,Tirdzniecības telpas,,1/1
Telpas,"Ausekļa iela 16, Rīga",08/10/2024,131.0,131.0,0,,120 000,916,,-,Tirdzniecības telpas,,1/1
Telpas,"Krišjāņa Valdemāra iela 137 k-1, Rīga",08/10/2024,42.0,42.0,0,,10 000,238,,-,Tirdzniecības telpas,,1/1
Telpas,"Dzirnavu iela 5 - 10, Rīga",03/10/2024,75.8,75.8,0,,35 000,462,,-,Tirdzniecības telpas,,1/1
Telpas,"Maskavas iela 4 - 18A, Rēzekne",02/10/2024,27.5,27.5,0,,10 000,364,,-,Tirdzniecības telpas,,1/1
Premises,"South Street 3 k-1 - 16A, Salaspils, Salaspils district.",26/09/2024,13.2,13.2,0,,"2,810",213,,-,Commercial premises,,1/1
Premises,"Vienibas Street 25 - 1C, Daugavpils",25/09/2024,173.9,173.9,0,,"37,000",213,,-,Commercial premises,,1/1
Premises,"Ernesta Birznieka-Upīša Street 13 - 64, Riga",20/09/2024,44.6,44.6,0,,"77,500","1,738",,-,Commercial premises,,1/1
