Earth,Riga,09/09/2025,"2,459","2,459","2,459",,"958,900",390,389.96,-,For commercial properties,,1/1
Earth,"Republic Square 1A, Riga",09/09/2025,"1,049","1,049","1,049",,"570,800",544,544.14,-,For commercial properties,,1/1
Earth,"Ludzas Street 1A, Rezekne",05/09/2025,"1,020","1,020","1,020",,"4,700",5,4.61,-,For commercial properties,,1/1
Earth,"Meirāni, Mucenieki, Ropaži parish, Ropaži district",05/09/2025,"4,735","4,735","4,735",,"21,000",4,4.44,-,For commercial properties,,1/1
Earth,"Saules Street 16, Straupciems, Salas parish, Mārupe county",05/09/2025,"3,495","3,495","3,495",,"5,000",1,1.43,-,For commercial properties,,1/1
Earth,"Nameja Street 62, Jekabpils, Jekabpils County.",01/09/2025,"2,862","2,862","2,862",,"10,000",3,3.49,-,For commercial properties,,1/1
Earth,"Prāmju Street 3, Ventspils",01/09/2025,"1,189","1,189","1,189",,"12,000",10,10.09,-,For commercial properties,,1/1
Earth,"Piparu Street 2, Iecēni, Cenu parish, Jelgava district",28/08/2025,"11,742","11,742","11,742",,"120,000",10,10.22,"102,197",For commercial properties,,1/1
Earth,"Katrina Dam 14, Riga",25/08/2025,206,"2,243",206,,"15,000",73,72.69,-,For commercial properties,,23/250
Earth,"Katrina Dam 14, Riga",25/08/2025,305,"2,243",305,,"25,000",82,81.95,-,For commercial properties,,17/125
Earth,"Stadion Street 9C, Ilūkste, Augšdaugava district.",21/08/2025,1 205,1 205,1 205,,"16,000",13,13.28,-,For commercial properties,,1/1
Earth,"Brivibas Street 68, Dobele, Dobele County.",18/08/2025,"20,034","20,034","20,034",,"86,540",4,4.32,"43,197",For commercial properties,,1/1
Earth,"Osu Street 2, Jurmala",15/08/2025,172,"4,538",172,,7 120,41,41.29,-,For commercial properties,,19/500
Earth,"Viesuļi, Saraiķi, Vērgales parish, South Kurzeme county.",15/08/2025,"3,293","19,400","3,293",,"20,000",6,6.07,-,For commercial properties,,508/2993
Earth,"Talsi, Talsi district.",11/08/2025,472,472,472,,"1,200",3,2.54,-,For commercial properties,,1/1
Earth,Riga,11/08/2025,5 188,5 188,5 188,,"320,000",62,61.68,-,For commercial properties,,1/1
Earth,"Andreji, Klīves, Babītes parish, Mārupes county.",08/08/2025,11 116,11 116,11 116,,"5,000",0,0.45,"4,498",For commercial properties,,1/1
Earth,"Akmeņu Street 15E, Jekabpils, Jekabpils district.",08/08/2025,500,500,500,,"4,500",9,9.00,-,For commercial properties,,1/1
Earth,"Sauleskalns Street 1A, Sauleskalns, Bērzaunes parish, Madonas district.",07/08/2025,"3,716","3,716","3,716",,"75,000",20,20.18,-,For commercial properties,,1/1
Earth,"Dzirciema Street 27, Riga",05/08/2025,18,"1,711",18,,"5,000",282,282.49,-,For commercial properties,,444/42917
Earth,"14A, 1905. gada street, Koknese, Aizkraukles district.",04/08/2025,"5,689","5,689","5,689",,"5,461",1,0.96,-,For commercial properties,,1/1
Earth,"Brivibas Street 38, Ogre, Ogre County.",04/08/2025,976,"2,775",976,,"27,328",28,28.00,-,For commercial properties,,976/2775
Earth,Riga,31/07/2025,"1,500","1,500","1,500",,"55,000",37,36.67,-,For commercial properties,,1/1
Earth,"Pērkona Street 10, Ikšķile, Ogres County.",30/07/2025,"1,708","1,708","1,708",,"16,000",9,9.37,-,For commercial properties,,1/1
Earth,Rezekne,25/07/2025,"1,032","2,063","1,032",,8 250,8,8.00,-,For commercial properties,,1/2
Earth,"Daugavmalas Street 24A, Saulkalne, Salaspils parish, Salaspils county.",23/07/2025,"1,436","1,436","1,436",,"13,025",9,9.07,-,For commercial properties,,1/1
Earth,"Rezeknes Street 10A, Preili, Preili District.",22/07/2025,"1,077","1,077","1,077",,"15,000",14,13.93,-,For commercial properties,,1/1
Earth,"Osu Street 2, Jurmala",22/07/2025,73,"4,538",73,,"1,000",14,13.77,-,For commercial properties,,2/125
Earth,"Osu Street 2, Jurmala",18/07/2025,45,"4,538",45,,"2,000",44,44.07,-,For commercial properties,,1/100
Earth,"Osu Street 2, Jurmala",16/07/2025,82,"4,538",82,,"3,500",43,42.85,-,For commercial properties,,9/500
Earth,"Launkalne parish, Smiltene district",15/07/2025,3 127,3 127,3 127,,"4,481",1,1.43,-,For commercial properties,,1/1
Earth,"Kalnciema Street 43, Riga",15/07/2025,"1,949","1,949","1,949",,"800,000",410,410.47,-,For commercial properties,,1/1
Earth,Riga,11/07/2025,594,594,594,,"190,000",320,319.87,-,For commercial properties,,1/1
Earth,"Abelnieki, Rinda, Ances parish, Ventspils county.",09/07/2025,3 217,3 217,3 217,,"2,000",1,0.62,-,For commercial properties,,1/1
Earth,"Mill, Ugales parish, Ventspils county.",09/07/2025,"2,700","2,700","2,700",,"1,512",1,0.56,-,For commercial properties,,1/1
Earth,"Osu Street 2, Jurmala",04/07/2025,91,"4,538",91,,"3,000",33,33.05,-,For commercial properties,,1/50
Earth,"Lubanas Street 113C, Riga",03/07/2025,"1,975","6,722","1,975",,"120,000",61,60.76,-,For commercial properties,,1975/6722
Earth,"Nākotnes Street 2A, Gulbene, Gulbene district.",01/07/2025,"1,073","1,073","1,073",,"6,050",6,5.64,-,For commercial properties,,1/1
Earth,"Osu Street 2, Jurmala",27/06/2025,82,"4,538",82,,"4,750",58,58.15,-,For commercial properties,,9/500
Earth,"Petri, Grobiņa parish, South Kurzeme county",26/06/2025,"24,800","24,800","24,800",,"54,000",2,2.18,"21,774",For commercial properties,,1/1
Earth,"Dobele Highway 42A, Jelgava",20/06/2025,"5,078","5,078","5,078",,"72,000",14,14.18,-,For commercial properties,,1/1
Earth,"Atmodas Street 42, Jelgava",20/06/2025,"2,710","2,710","2,710",,"28,000",10,10.33,-,For commercial properties,,1/1
Earth,"Malkas road 1E, Jelgava",17/06/2025,"8,329","8,329","8,329",,"145,000",17,17.41,-,For commercial properties,,1/1
Earth,"Lietuvas Street 28, Eleja, Eleja parish, Jelgava county",17/06/2025,"14,350","14,350","14,350",,"25,913",2,1.81,"18,058",For commercial properties,,1/1
Earth,"Rūpniecības iela 52, Rīga",17/06/2025,427,2 380,427,,90 000,211,210.91,-,Komercobjektiem,,1793/10000
Zeme,"Raiņa iela 9I, Valmiera, Valmieras nov.",16/06/2025,1 874,1 874,1 874,,35 000,19,18.68,-,Komercobjektiem,,1/1
Zeme,"Ošu iela 2, Jūrmala",13/06/2025,82,4 538,82,,1 000,12,12.24,-,Komercobjektiem,,9/500
Zeme,"Spīdolas iela 4A, Aizkraukle, Aizkraukles nov.",13/06/2025,1 524,1 524,1 524,,15 000,10,9.84,-,Komercobjektiem,,1/1
Zeme,"Satekles iela 2B, Rīga",11/06/2025,8 877,8 877,8 877,,5 666 000,638,638.28,-,Komercobjektiem,,1/1
Zeme,"Stacijas iela 9, Kuldīga, Kuldīgas nov.",09/06/2025,4 411,4 411,4 411,,67 000,15,15.19,-,Komercobjektiem,,1/1
Zeme,"Brīvības laukums 4A, Tukums, Tukuma nov.",09/06/2025,311,311,311,,6 000,19,19.29,-,Komercobjektiem,,1/1
Zeme,Rīga,06/06/2025,7 215,7 215,7 215,,275 000,38,38.12,-,Komercobjektiem,,1/1
Zeme,"Druvas iela 3, Aizkraukle, Aizkraukles nov.",05/06/2025,4 216,4 216,4 216,,11 000,3,2.61,-,Komercobjektiem,,1/1
Zeme,"Ausmaņa iela 4, Jaunbērze, Jaunbērzes pag., Dobeles nov.",29/05/2025,3 819,3 819,3 819,,2 600,1,0.68,-,Komercobjektiem,,1/1
Zeme,"Vējavas, Mārupes pag., Mārupes nov.",28/05/2025,30 000,30 000,30 000,,70 000,2,2.33,23 333,Komercobjektiem,,1/1
Zeme,"Brīvības iela 12, Rēzekne",27/05/2025,47,419,47,,1 000,21,21.18,-,Komercobjektiem,,658/5839
Zeme,Rīga,27/05/2025,610,610,610,,20 800,34,34.10,-,Komercobjektiem,,1/1
Zeme,"Augusta Dombrovska iela 80A, Rīga",22/05/2025,1 768,1 768,1 768,,3 000,2,1.70,-,Komercobjektiem,,1/1
Zeme,"Fridriķa iela 1, Rīga",21/05/2025,664,664,664,,35 000,53,52.71,-,Komercobjektiem,,1/1
Zeme,"Raiņa iela 6A, Sauleskalns, Bērzaunes pag., Madonas nov.",21/05/2025,3 467,3 467,3 467,,52 005,15,15.00,-,Komercobjektiem,,1/1
Zeme,"Teodora Ūdera iela 14, Valmiera, Valmieras nov.",14/05/2025,314,628,314,,1 000,3,3.18,-,Komercobjektiem,,1/2
Zeme,"Bodnieki, Milzkalne, Smārdes pag., Tukuma nov.",13/05/2025,2 053,2 053,2 053,,2 549,1,1.24,-,Komercobjektiem,,1/1
Zeme,"Rīgas iela 49, Liepāja",13/05/2025,1 022,1 022,1 022,,16 500,16,16.14,-,Komercobjektiem,,1/1
Zeme,"Ošu iela 2, Jūrmala",12/05/2025,82,4 538,82,,2 375,29,29.08,-,Komercobjektiem,,9/500
Zeme,"Vakara iela 1, Skrunda, Kuldīgas nov.",12/05/2025,1 527,1 527,1 527,,1 600,1,1.05,-,Komercobjektiem,,1/1
Zeme,"Rīgas iela 241B, Jēkabpils, Jēkabpils nov.",08/05/2025,932,932,932,,4 380,5,4.70,-,Komercobjektiem,,1/1
Zeme,Rīga,07/05/2025,5,1 100,5,,7 000,1 552,1552.11,-,Komercobjektiem,,1/244
Zeme,Rīga,06/05/2025,671,671,671,,6 000,9,8.94,-,Komercobjektiem,,1/1
Zeme,Rēzekne,29/04/2025,184,184,184,,33 000,179,179.35,-,Komercobjektiem,,1/1
Zeme,"Tirgoņu iela 3A, Priekule, Dienvidkurzemes nov.",29/04/2025,4 079,4 079,4 079,,4 860,1,1.19,-,Komercobjektiem,,1/1
Zeme,"Rīgas iela 2, Tūja, Liepupes pag., Limbažu nov.",29/04/2025,6 150,6 150,6 150,,200 000,33,32.52,-,Komercobjektiem,,1/1
Zeme,"Ošu iela 2, Jūrmala",25/04/2025,172,4 538,172,,10 000,58,57.99,-,Komercobjektiem,,19/500
Zeme,"Boļi A, Mārupe, Mārupes nov.",25/04/2025,35 649,35 649,35 649,,671 000,19,18.82,188 224,Komercobjektiem,,1/1
Zeme,"Salas iela 5H, Ogre, Ogres nov.",23/04/2025,995,995,995,,35 000,35,35.18,-,Komercobjektiem,,1/1
Zeme,"Kalsnavas iela 1, Jūrmala",22/04/2025,588,588,588,,34 000,58,57.82,-,Komercobjektiem,,1/1
Zeme,"Priedaines iela 90, Rīga",17/04/2025,16 490,16 490,16 490,,336 000,20,20.38,203 760,Komercobjektiem,,1/1
Zeme,"Grenču iela 11, Rīga",17/04/2025,27 592,27 592,27 592,,488 000,18,17.69,176 863,Komercobjektiem,,1/1
Zeme,"Priedaines iela 92, Rīga",17/04/2025,5 362,5 362,5 362,,114 000,21,21.26,-,Komercobjektiem,,1/1
Zeme,"Priedaines iela 49, Rīga",17/04/2025,38 388,38 388,38 388,,588 000,15,15.32,153 173,Komercobjektiem,,1/1
Zeme,"Grenču iela 13, Rīga",17/04/2025,32 673,32 673,32 673,,588 000,18,18.00,179 965,Komercobjektiem,,1/1
Zeme,"Priedaines iela 88, Rīga",17/04/2025,17 737,17 737,17 737,,361 000,20,20.35,203 529,Komercobjektiem,,1/1
Zeme,"Kazeņu iela 10, Rīga",16/04/2025,38 904,38 904,38 904,,664 000,17,17.07,170 677,Komercobjektiem,,1/1
Zeme,"Latgales iela 61, Rīga",16/04/2025,1 905,1 905,1 905,,50 000,26,26.25,-,Komercobjektiem,,1/1
Zeme,"Upesciema iela 2A, Rīga",14/04/2025,1 930,1 930,1 930,,52 000,27,26.94,-,Komercobjektiem,,1/1
Zeme,"Centra laukums 4, Ezere, Ezeres pag., Saldus nov.",14/04/2025,873,1 284,873,,2 000,2,2.29,-,Komercobjektiem,,17/25
Zeme,"Raiņa iela 60A, Viesīte, Jēkabpils nov.",08/04/2025,10 637,10 637,10 637,,6 646,1,0.62,6 248,Komercobjektiem,,1/1
Zeme,"Jaunrūdas, Mārupes pag., Mārupes nov.",08/04/2025,6 730,6 730,6 730,,500 000,74,74.29,-,Komercobjektiem,,1/1
Zeme,Rīga,07/04/2025,236,236,236,,30 000,127,127.12,-,Komercobjektiem,,1/1
Zeme,"Ošu iela 2, Jūrmala",04/04/2025,82,4 538,82,,1 800,22,22.04,-,Komercobjektiem,,9/500
Zeme,"Planīcas iela 5A, Kuldīga, Kuldīgas nov.",01/04/2025,595,595,595,,3 300,6,5.55,-,Komercobjektiem,,1/1
Zeme,"Ezera iela 98A, Liepāja",28/03/2025,1 159,1 159,1 159,,37 000,32,31.92,-,Komercobjektiem,,1/1
Zeme,"Jūras iela 26, Jūrmala",27/03/2025,14,1 977,14,,9 000,662,661.76,-,Komercobjektiem,,68/9885
Zeme,"Sakas pag., Dienvidkurzemes nov.",26/03/2025,5 000,5 000,5 000,,35 500,7,7.10,-,Komercobjektiem,,1/1
Zeme,"Līksnas iela 4, Rīga",26/03/2025,713,713,713,,53 200,75,74.61,-,Komercobjektiem,,1/1
Zeme,"Gunāra Astras iela 4, Rīga",25/03/2025,8 106,8 106,8 106,,648 480,80,80.00,-,Komercobjektiem,,1/1
Zeme,Rīga,24/03/2025,107,119,107,,7 000,65,65.36,-,Komercobjektiem,,9/10
Zeme,"Kalna iela 19E, Kubuli, Kubulu pag., Balvu nov.",21/03/2025,2 479,2 479,2 479,,10 000,4,4.03,-,Komercobjektiem,,1/1
Zeme,"Lāčplēša iela 87, Rīga",21/03/2025,1 145,5 144,1 145,,186 000,163,162.51,-,Komercobjektiem,,89/400
Zeme,"Baznīcas iela 10/12, Liepāja",18/03/2025,2 025,2 025,2 025,,150 000,74,74.07,-,Komercobjektiem,,1/1
Zeme,"Daugavpils iela 24, Preiļi, Preiļu nov.",11/03/2025,1 966,1 966,1 966,,8 000,4,4.07,-,Komercobjektiem,,1/1
Zeme,"Biržas iela 4C, Ludza, Ludzas nov.",10/03/2025,324,324,324,,1 000,3,3.09,-,Komercobjektiem,,1/1
Zeme,"Krāslavas iela 2A, Preiļi, Preiļu nov.",05/03/2025,1 500,1 500,1 500,,20 600,14,13.73,-,Komercobjektiem,,1/1
Zeme,"Tirgus laukums 13D, Preiļi, Preiļu nov.",05/03/2025,600,600,600,,8 200,14,13.67,-,Komercobjektiem,,1/1
Zeme,"Dzelzavas iela 113A, Rīga",05/03/2025,3 067,3 067,3 067,,130 000,42,42.39,-,Komercobjektiem,,1/1
Zeme,Rīga,04/03/2025,309,309,309,,58 092,188,188.00,-,Komercobjektiem,,1/1
Zeme,"Sakas pag., Dienvidkurzemes nov.",04/03/2025,4 994,4 994,4 994,,38 000,8,7.61,-,Komercobjektiem,,1/1
Zeme,"Zemgales iela 34, Varakļāni, Madonas nov.",03/03/2025,1 543,1 543,1 543,,4 500,3,2.92,-,Komercobjektiem,,1/1
Zeme,"Cukura iela 37, Jelgava",28/02/2025,5 233,5 233,5 233,,90 000,17,17.20,-,Komercobjektiem,,1/1
Zeme,"Tīnūžu šoseja 9, Ikšķile, Ogres nov.",28/02/2025,66,4 580,66,,3 000,46,45.71,-,Komercobjektiem,,286/19959
Zeme,"Stacijas iela 7, Valmiera, Valmieras nov.",27/02/2025,1 066,1 066,1 066,,12 002,11,11.26,-,Komercobjektiem,,1/1
Zeme,"Prāmju iela 3, Ventspils",26/02/2025,1 189,1 189,1 189,,12 000,10,10.09,-,Komercobjektiem,,1/1
Zeme,"Ošu iela 2, Jūrmala",20/02/2025,82,4 538,82,,2 000,24,24.49,-,Komercobjektiem,,9/500
Zeme,"Slapjā iela 6A, Liepāja",20/02/2025,1 121,1 121,1 121,,26 500,24,23.64,-,Komercobjektiem,,1/1
Zeme,"Dzirciema iela 27, Rīga",18/02/2025,14,1 710,14,,1 000,73,72.52,-,Komercobjektiem,,346/42917
Zeme,"Vecā Buļļu iela 27, Rīga",18/02/2025,419,2 831,419,,11 950,29,28.52,-,Komercobjektiem,,419/2831
Zeme,"Jāņa Zābera iela 8A, Madona, Madonas nov.",18/02/2025,2 224,2 224,2 224,,11 816,5,5.31,-,Komercobjektiem,,1/1
Zeme,"Rūpniecības iela 6, Aizkraukle, Aizkraukles nov.",14/02/2025,1 876,1 876,1 876,,6 000,3,3.20,-,Komercobjektiem,,1/1
Zeme,"Krīdenera dambis 2, Rīga",14/02/2025,43,1 425,43,,10 000,232,231.59,-,Komercobjektiem,,1/33
Zeme,"Brāļu Skrindu iela 9, Rēzekne",12/02/2025,495,495,495,,7 200,15,14.55,-,Komercobjektiem,,1/1
Zeme,"Hokeja iela 4, Piņķi, Babītes pag., Mārupes nov.",11/02/2025,1 106,5 818,1 106,,12 000,11,10.85,-,Komercobjektiem,,553/2909
Zeme,"Jaunpils iela 11, Rīga",06/02/2025,4 251,4 251,4 251,,242 000,57,56.93,-,Komercobjektiem,,1/1
Zeme,Rīga,06/02/2025,14 000,14 000,14 000,,3 279 100,234,234.22,2 342 214,Komercobjektiem,,1/1
Zeme,"Dārzciema iela 73, Rīga",28/01/2025,3 551,3 551,3 551,,629 200,177,177.19,-,Komercobjektiem,,1/1
Zeme,"Pakalni, Burtnieku pag., Valmieras nov.",28/01/2025,7 135,7 135,7 135,,6 100,1,0.85,-,Komercobjektiem,,1/1
Zeme,"Liepājas iela 16C, Rēzekne",23/01/2025,142,142,142,,7 000,49,49.30,-,Komercobjektiem,,1/1
Zeme,"Krīdenera dambis 2, Rīga",23/01/2025,43,1 425,43,,10 000,232,231.59,-,Komercobjektiem,,1/33
Zeme,"Bebru iela 13, Brīvkalni, Babītes pag., Mārupes nov.",23/01/2025,2 815,2 815,2 815,,17 000,6,6.04,-,Komercobjektiem,,1/1
Zeme,"Ķekavas pag., Ķekavas nov.",22/01/2025,17 200,17 200,17 200,,11 000,1,0.64,6 395,Komercobjektiem,,1/1
Zeme,"Elejas pag., Jelgavas nov.",21/01/2025,1 879,1 879,1 879,,6 200,3,3.30,-,Komercobjektiem,,1/1
Zeme,"Lāčplēša iela 5, Aizkraukle, Aizkraukles nov.",21/01/2025,1 014,3 693,1 014,,1 500,1,1.48,-,Komercobjektiem,,549/2000
Zeme,"Alvejas iela 10, Pārolaine, Olaines pag., Olaines nov.",14/01/2025,10 786,10 786,10 786,,7 766,1,0.72,7 200,Komercobjektiem,,1/1
Zeme,"Alvejas iela 20, Pārolaine, Olaines pag., Olaines nov.",14/01/2025,22 574,22 574,22 574,,16 253,1,0.72,7 200,Komercobjektiem,,1/1
Zeme,"Alvejas iela 3, Pārolaine, Olaines pag., Olaines nov.",14/01/2025,13 678,13 678,13 678,,9 848,1,0.72,7 200,Komercobjektiem,,1/1
Zeme,"Alvejas iela 5, Pārolaine, Olaines pag., Olaines nov.",14/01/2025,20 494,20 494,20 494,,14 756,1,0.72,7 200,Komercobjektiem,,1/1
Zeme,"Alvejas iela 16, Pārolaine, Olaines pag., Olaines nov.",14/01/2025,19 898,19 898,19 898,,14 327,1,0.72,7 200,Komercobjektiem,,1/1
Zeme,"Alvejas iela 8, Pārolaine, Olaines pag., Olaines nov.",14/01/2025,12 804,12 804,12 804,,9 219,1,0.72,7 200,Komercobjektiem,,1/1
Zeme,"Alvejas iela 18, Pārolaine, Olaines pag., Olaines nov.",14/01/2025,18 154,18 154,18 154,,13 071,1,0.72,7 200,Komercobjektiem,,1/1
Zeme,"Cialkovska iela 10A, Daugavpils",10/01/2025,456,1 367,456,,5 000,11,10.97,-,Komercobjektiem,,1/3
Zeme,"Pulkveža Brieža iela 11, Liepāja",09/01/2025,7 662,7 662,7 662,,109 400,14,14.28,-,Komercobjektiem,,1/1
Zeme,"Bauska, Bauskas nov.",08/01/2025,3 831,3 831,3 831,,10 000,3,2.61,-,Komercobjektiem,,1/1
Zeme,"Čiekurkalna 8. šķērslīnija 12, Rīga",02/01/2025,1 365,1 365,1 365,,80 000,59,58.61,-,Komercobjektiem,,1/1
Zeme,"Katrīnas iela 1, Rīga",27/12/2024,1 886,1 886,1 886,,360 000,191,190.88,-,Komercobjektiem,,1/1
Zeme,Jūrmala,20/12/2024,11 485,11 485,11 485,,490 000,43,42.66,426 643,Komercobjektiem,,1/1
Zeme,"Petri, Grobiņas pag., Dienvidkurzemes nov.",19/12/2024,24 800,24 800,24 800,,50 000,2,2.02,20 161,Komercobjektiem,,1/1
Zeme,"Krāslavas iela 11, Rīga",19/12/2024,485,485,485,,60 000,124,123.71,-,Komercobjektiem,,1/1
Zeme,"Murjāņu iela 61A, Rīga",18/12/2024,48,1 780,48,,2 060,43,43.08,-,Komercobjektiem,,53/1973
Zeme,"Rīgas iela 249, Jēkabpils, Jēkabpils nov.",18/12/2024,7 913,7 913,7 913,,118 300,15,14.95,-,Komercobjektiem,,1/1
Zeme,Rīga,17/12/2024,2 800,2 800,2 800,,200 000,71,71.43,-,Komercobjektiem,,1/1
Zeme,Rēzekne,17/12/2024,186,1 947,186,,15 000,81,80.65,-,Komercobjektiem,,62/649
Zeme,"Pupuķu iela 4, Baldone, Ķekavas nov.",17/12/2024,2 630,2 630,2 630,,20 000,8,7.60,-,Komercobjektiem,,1/1
Zeme,"Talsi, Talsu nov.",16/12/2024,629,629,629,,3 000,5,4.77,-,Komercobjektiem,,1/1
Zeme,"Krišjāņa Valdemāra iela 3A, Sigulda, Siguldas nov.",16/12/2024,1 849,1 849,1 849,,5 000,3,2.70,-,Komercobjektiem,,1/1
Zeme,"Jaunā iela 11B, Limbaži, Limbažu nov.",10/12/2024,408,408,408,,2 000,5,4.90,-,Komercobjektiem,,1/1
Zeme,"Rīgas iela 11B, Limbaži, Limbažu nov.",10/12/2024,1 359,1 359,1 359,,21 500,16,15.82,-,Komercobjektiem,,1/1
Zeme,"Vietalvas iela 1, Rīga",10/12/2024,4 647,13 941,4 647,,300 000,65,64.56,-,Komercobjektiem,,1/3
Zeme,"Jāņa Asara iela 19, Jelgava",10/12/2024,230,541,230,,4 620,20,20.09,-,Komercobjektiem,,230/541
Zeme,"Jauncepļi, Ģibuļu pag., Talsu nov.",09/12/2024,42 600,42 600,42 600,,15 000,0,0.35,3 521,Komercobjektiem,,1/1
Zeme,"Cepurīšu iela 12, Kuldīga, Kuldīgas nov.",06/12/2024,4 150,4 150,4 150,,8 000,2,1.93,-,Komercobjektiem,,1/1
Zeme,"Uzvaras iela 6A, Jelgava",06/12/2024,956,956,956,,20 000,21,20.92,-,Komercobjektiem,,1/1
Zeme,"Bebru iela 12, Brīvkalni, Babītes pag., Mārupes nov.",06/12/2024,6 054,6 054,6 054,,50 000,8,8.26,-,Komercobjektiem,,1/1
Zeme,"Bebru iela 11, Brīvkalni, Babītes pag., Mārupes nov.",06/12/2024,7 411,7 411,7 411,,55 000,7,7.42,-,Komercobjektiem,,1/1
Zeme,"O. Kalpaka iela 62, Gulbene, Gulbenes nov.",05/12/2024,2 982,2 982,2 982,,11 910,4,3.99,-,Komercobjektiem,,1/1
Zeme,"Bīskapa gāte 4, Rīga",03/12/2024,122,122,122,,116 470,955,954.67,-,Komercobjektiem,,1/1
Zeme,"Ūdeļu iela 16, Rīga",29/11/2024,3 349,6 697,3 349,,60 273,18,18.00,-,Komercobjektiem,,1/2
Zeme,"Piebalgas iela 64, Cēsis, Cēsu nov.",28/11/2024,20 443,20 443,20 443,,150 000,7,7.34,73 375,Komercobjektiem,,1/1
Zeme,"Jēkaba iela 154, Jēkabpils, Jēkabpils nov.",27/11/2024,3 960,3 960,3 960,,12 000,3,3.03,-,Komercobjektiem,,1/1
Zeme,"Talsi, Talsu nov.",25/11/2024,629,629,629,,17 300,28,27.50,-,Komercobjektiem,,1/1
Zeme,"Sakas pag., Dienvidkurzemes nov.",25/11/2024,5 000,5 000,5 000,,37 000,7,7.40,-,Komercobjektiem,,1/1
Zeme,"Dubultu iela 1, Rīga",21/11/2024,105,314,105,,3 000,29,28.66,-,Komercobjektiem,,1/3
Zeme,"Spīdolas iela 4A, Aizkraukle, Aizkraukles nov.",21/11/2024,1 524,1 524,1 524,,15 000,10,9.84,-,Komercobjektiem,,1/1
Zeme,"Brīvības iela 146B, Liepāja",20/11/2024,4 863,4 863,4 863,,116 700,24,24.00,-,Komercobjektiem,,1/1
Zeme,"Plūdoņa iela 4A, Bauska, Bauskas nov.",20/11/2024,517,1 221,517,,5 000,10,9.67,-,Komercobjektiem,,47/111
Zeme,"Ganību iela 82E, Jelgava",19/11/2024,1 111,1 111,1 111,,10 200,9,9.18,-,Komercobjektiem,,1/1
Zeme,"Lielā iela 30, Mārupe, Mārupes nov.",15/11/2024,4 851,4 851,4 851,,388 080,80,80.00,-,Komercobjektiem,,1/1
Zeme,"Lielā iela 6B, Saldus, Saldus nov.",15/11/2024,499,499,499,,5 400,11,10.82,-,Komercobjektiem,,1/1
Zeme,Daugavpils,14/11/2024,1 473,1 473,1 473,,40 730,28,27.65,-,Komercobjektiem,,1/1
Zeme,"Lāčplēša iela 14A, Daugavpils",11/11/2024,61,1 531,61,,1 392,23,22.74,-,Komercobjektiem,,1/25
Zeme,"Aleksandra Čaka iela 1, Priežciems, Babītes pag., Mārupes nov.",11/11/2024,6 844,6 844,6 844,,130 000,19,18.99,-,Komercobjektiem,,1/1
Zeme,"Lidoņu iela 29, Rīga",11/11/2024,350,350,350,,10 000,29,28.57,-,Komercobjektiem,,1/1
Zeme,"Kuldīga, Kuldīgas nov.",11/11/2024,198,198,198,,1 300,7,6.57,-,Komercobjektiem,,1/1
Zeme,"Alūksne, Alūksnes nov.",05/11/2024,527,4 745,527,,1 492,3,2.83,-,Komercobjektiem,,1/9
